Road,Progress_m,RelativeElevation_m,LocalTurning_K_deg,LocalSlopeVariation_G_deg,Dstar_m,ValidForCorrelation,IsAdaptiveWaypoint,RoadEndWindowClass
B,12.0343100886493,33.4822473942684,2.11114393239262,0.0569222151952438,8.06942488605762,1,0,FullD0Window
B,14.0526525438909,33.3079330411618,1.70966046427596,0.112779265612907,8.06164647126841,1,0,FullD0Window
B,16.0713332971788,33.1339325490811,1.5101282611899,0.195300469380802,8.04768913024535,1,1,FullD0Window
B,18.0888771622584,32.9601703918968,1.65698392732297,0.30227406902492,8.02963784186444,1,0,FullD0Window
B,20.1037349747069,32.786395837044,2.01176281260222,0.482003869395626,8.01716829459527,1,0,FullD0Window
B,22.1142990151594,32.6122134988377,2.42251586279254,0.749478546355191,8.01284961133259,1,0,FullD0Window
B,24.1190224274241,32.4359257828024,2.80913095433699,0.998718243045298,8.01832300773396,1,1,FullD0Window
B,26.1185150041228,32.2565041284616,2.89081088423667,1.124089166242,8.03276650169045,1,0,FullD0Window
B,28.1209032693021,32.074294750978,2.6872733924826,1.06843215122233,8.04678365247109,1,0,FullD0Window
B,30.1271486264919,31.8852864152279,2.4594537667656,0.892032683598024,8.05809053147486,1,0,FullD0Window
B,32.1373454351581,31.6840419511915,2.23603664026002,0.74453855611611,8.0654900694125,1,1,FullD0Window
B,34.1512815058133,31.4682913997012,2.01655155974814,0.795432096148782,8.06786672178823,1,0,FullD0Window
B,36.1676869217732,31.2450584505219,1.80021720887933,1.12804602843385,8.06528269659937,1,0,FullD0Window
B,38.1852391579668,31.0207062851453,1.49217546944374,1.61487764633877,8.05806040989147,1,0,FullD0Window
B,40.2028355045706,30.7990782251067,1.62351968503178,2.06712320757073,8.04647469772556,1,1,FullD0Window
B,42.2191482276015,30.585890975738,2.42701249648688,2.46844431844207,8.04356148286743,1,0,FullD0Window
B,44.2329696183726,30.3859820394819,3.03322471162804,2.72609478599036,8.11708007250712,1,0,FullD0Window
B,46.2432995678583,30.2025672714492,4.15926790190247,2.81851101653137,8.22625706697504,1,0,FullD0Window
B,48.2493102022961,30.0373517186005,7.85257645854618,2.77858052087698,8.30833257124467,1,1,FullD0Window
B,50.2627097104689,29.8911464801964,13.7362377676138,2.49901478971714,8.29547971806976,1,0,FullD0Window
B,52.3500496908797,29.7688515952744,23.4501601497102,2.10564587192247,8.08512370856677,1,0,FullD0Window
B,54.4695566348333,29.6706063828425,32.6741629995742,1.77248560172248,7.76818431344422,1,0,FullD0Window
B,56.5576427735408,29.5954979063936,35.6647720803564,1.51260762946754,7.65562641757334,1,1,FullD0Window
B,58.5581894285387,29.5412588755717,33.9906642155229,1.42081566407224,7.74215985784935,1,0,FullD0Window
B,60.4351733994465,29.5024924970654,28.4288466275867,1.51021540913045,7.93323522254579,1,0,FullD0Window
B,62.2377409482775,29.4741640151317,20.9299924635074,1.6878891733817,8.11413618482331,1,0,FullD0Window
B,64.2132691911141,29.4531616364462,15.1358680451255,2.00657484563648,8.15174124382476,1,1,FullD0Window
B,66.300349286388,29.4395046612707,11.5608933694021,2.34011019050722,8.0929718582445,1,0,FullD0Window
B,68.3684086219923,29.438990176448,11.5159395887396,2.48168493037559,8.03913089061183,1,0,FullD0Window
B,70.3518771331008,29.4536986229153,13.4031563740856,2.28757351576652,8.03077991850363,1,0,FullD0Window
B,72.3650104349389,29.4869752683932,16.3629807005665,1.8583175261531,7.97810156994321,1,1,FullD0Window
B,74.3933211446325,29.5425734422216,19.6162072199896,1.46173119766338,7.95241611294315,1,0,FullD0Window
B,76.4075395126041,29.6197096634097,18.525039259383,1.20313127654357,7.96877616024533,1,0,FullD0Window
B,78.3826570516045,29.7145447029274,13.9448358474866,1.15540694912824,8.02108739600774,1,0,FullD0Window
B,80.3431120048821,29.8191406930504,7.99399857280093,1.46195616390041,8.06795830987012,1,1,FullD0Window
B,82.3457372575757,29.9247856466799,3.7106238329978,1.81370478096895,8.10032507304012,1,0,FullD0Window
B,84.3763156728494,30.02314902866,3.28348825627322,2.06713487219216,8.11330311725239,1,0,FullD0Window
B,86.4037444476122,30.1089102873228,6.50499813740962,2.32391843008921,8.1117633552593,1,0,FullD0Window
B,88.4110703147522,30.1804066294695,10.6146715548791,2.57246559844766,8.09110969296142,1,1,FullD0Window
B,90.4460623306158,30.2361300895024,17.0662076044046,2.71476663250324,7.99048058821811,1,0,FullD0Window
B,92.4896187901018,30.274210708244,21.2924169012382,2.61348725991679,7.87993817498165,1,0,FullD0Window
B,94.5155078028715,30.2920695584185,21.5545484190094,2.28222469163294,7.84768544146084,1,0,FullD0Window
B,96.5021800077136,30.2882487449431,18.6888765390631,1.79768553331859,7.89587754181619,1,1,FullD0Window
B,98.4365429188339,30.2608412639947,13.7890357358942,1.28544700293682,8.00367750379196,1,0,FullD0Window
B,100.369556965083,30.2122302707292,8.11628136006998,0.950293744530545,8.0860581778587,1,0,FullD0Window
B,102.363193244332,30.1480938445877,4.18563436611373,0.856872242853222,8.1019087638425,1,0,FullD0Window
B,104.39805754953,30.0739627686823,3.11058053249476,0.92737376106547,8.08581989041288,1,1,FullD0Window
B,106.440220422626,29.9936612098747,2.58741139293746,1.03315171203025,8.06954957232905,1,0,FullD0Window
B,108.455615142942,29.9092534284599,1.48978520682237,1.01899294401675,8.08451886851344,1,0,FullD0Window
B,110.465102008175,29.8177836415646,1.48041362485179,0.888213396144856,8.10687686924973,1,0,FullD0Window
B,112.483877439943,29.7186705359227,1.2484235500011,0.745264887123387,8.11833890745825,1,1,FullD0Window
B,114.509769994955,29.6083798390366,1.52698949087136,0.67377361300506,8.11800775774289,1,0,FullD0Window
B,116.540134011456,29.4880061419607,2.32244361851812,0.714386324281671,8.10582042438993,1,0,FullD0Window
B,118.571978877425,29.3617672579252,3.4789957001826,0.893623968959358,8.08262466997493,1,0,FullD0Window
B,120.602216347401,29.2345777883928,4.67506344714833,1.17926955562593,8.04986356452446,1,1,FullD0Window
B,122.627777752698,29.1124835311377,5.91849078208743,1.43704552477504,8.00947683320724,1,0,FullD0Window
B,124.645954435846,28.9996173755582,7.23634544150262,1.65251566056576,7.96367485080215,1,0,FullD0Window
B,126.6546035474,28.8965273367028,8.96672087541063,1.68665878407375,7.91520590417659,1,0,FullD0Window
B,128.652079911925,28.8030677113245,11.0085548950049,1.52725556251441,7.86948929205715,1,1,FullD0Window
B,130.637254585905,28.7208530083557,12.25104631651,1.30054692936926,7.86450965812227,1,0,FullD0Window
B,132.609629286648,28.6552795703097,12.0026989315637,1.05412443007207,7.90327998039902,1,0,FullD0Window
B,134.569809451576,28.6079824152262,10.4610270215731,0.905450032990915,7.96490543668841,1,0,FullD0Window
B,136.521569203983,28.572087774146,7.53423137745739,0.99826829081581,8.02148752221356,1,1,FullD0Window
B,138.501764244027,28.5359882389627,5.94449226573158,1.08504245138909,8.06460665120161,1,0,FullD0Window
B,140.512909267047,28.5049758340538,9.76509356234681,0.928101046778888,8.07510706069334,1,0,FullD0Window
B,142.534714888265,28.483743616693,16.5473233808567,0.679049332468858,8.02180204418835,1,0,FullD0Window
B,144.543056726196,28.4725794677806,21.5688046942212,0.426278216410944,8.00662680246171,1,1,FullD0Window
B,146.566370895229,28.4716232805476,29.5429337462756,0.251341289166516,8.00802200591417,1,0,FullD0Window
B,148.58801632774,28.4782273984249,32.4368315205948,0.263855887462312,7.94844200779656,1,0,FullD0Window
B,150.556516932453,28.4834470724428,29.1660589874229,0.301780612499662,8.03954555484475,1,0,FullD0Window
B,152.549683528658,28.4876117292737,30.3909955980292,0.300533779570696,7.99478682495729,1,1,FullD0Window
B,154.574392901143,28.4908897733353,30.149310398371,0.268341853108063,7.90045925885343,1,0,FullD0Window
B,156.536458335537,28.4978227624161,20.1013424276568,0.17719166914477,7.91862602956758,1,0,FullD0Window
B,158.596062487298,28.5089995433867,20.1964127928397,0.16287572906309,7.87519358220132,1,0,FullD0Window
B,160.544470353615,28.5223537000646,12.913316882748,0.300894958318071,7.96536045151882,1,1,FullD0Window
B,162.474852159997,28.5363274592448,9.12077026246932,0.638846074865709,8.08290239018658,1,0,FullD0Window
B,164.455084365104,28.550202324934,9.68692454192443,1.12500333495406,8.14758886730729,1,0,FullD0Window
B,166.471256069499,28.5638122459209,10.4097406165076,1.67029730728619,8.16192591008712,1,0,FullD0Window
B,168.509830805134,28.5761364957252,10.7323296848688,2.05152982907241,8.12917399194026,1,1,FullD0Window
B,170.557754550183,28.5814906946756,9.89132659657129,2.21952531080328,8.06712445544994,1,0,FullD0Window
B,172.602673232411,28.5741653800718,8.02526052581517,2.31270390530306,8.02609817152668,1,0,FullD0Window
B,174.633181979586,28.5469658663471,5.57317663039265,2.39055314522049,8.0121334988568,1,0,FullD0Window
B,176.639004797074,28.4983328065516,3.11976065257393,2.54452617639621,8.02586703196548,1,1,FullD0Window
B,178.624879005633,28.4337037366836,2.11028498437978,2.82657243128952,8.05275922011319,1,0,FullD0Window
B,180.628771403938,28.3566522285864,4.34531261499055,2.89549060551776,8.0451677026177,1,0,FullD0Window
B,182.645315478443,28.2586663959,10.1353768183915,2.54026945364632,8.01582791297463,1,0,FullD0Window
B,184.66487182904,28.1363602081194,17.4647953855081,2.16400582316462,8.07378343860364,1,1,FullD0Window
B,186.677638225746,27.9894763070957,29.4663291928595,2.0610556659715,8.12315810780044,1,0,FullD0Window
B,188.673939106556,27.8187643609999,52.6261347724783,1.9864030971601,8.07050384279364,1,0,FullD0Window
B,190.661143391417,27.6270561176935,71.1844130320496,1.8606229131982,6.08329955793204,1,0,FullD0Window
B,192.738655267643,27.4245397364259,74.2427748621721,1.9715224981568,4.00578768170618,1,1,FullD0Window
B,194.800796333547,27.2116248303515,74.4950045400396,2.02080704067976,3.85684805082383,1,0,FullD0Window
B,196.74444294935,26.9883386188808,66.4017946672918,1.63887937069456,3.90125049970362,1,1,FullD0Window
B,198.657644384371,26.7543713534709,45.3373366324816,1.70166891928996,6.11032437982828,1,0,FullD0Window
B,200.645693449053,26.5021413131402,36.7693513950157,2.39608370853418,8.31609091957785,1,1,FullD0Window
B,202.764311812786,26.2302277414916,41.7140429983588,2.44204340788888,8.07287567283424,1,0,FullD0Window
B,204.767968764199,25.9392754491993,38.6070404785409,2.27643431558664,8.02239346125174,1,0,FullD0Window
B,206.881370563352,25.6315558248058,32.5336735016684,2.27391835530777,7.98755220335957,1,0,FullD0Window
B,208.961784368631,25.3103775214717,27.871712417275,1.55306760441042,8.04595045632473,1,1,FullD0Window
B,210.83718748562,24.9783831686964,20.18464571466,1.14033376374042,8.28222956410488,1,0,FullD0Window
B,212.790362225451,24.6409945062865,11.9720368267473,0.873501443411196,8.35455970573116,1,0,FullD0Window
B,214.868922766711,24.3004616645271,8.5374082732449,0.782670829552242,8.33549811465099,1,0,FullD0Window
B,217.007734824956,23.9582601367846,10.2078332424883,0.92266928565064,8.25946883519322,1,1,FullD0Window
B,219.119417049725,23.6151540799264,14.7314846105325,0.800269093992783,8.16690454502171,1,0,FullD0Window
B,221.144921931182,23.270926123338,17.4290906634537,1.00760352201145,8.10917904284869,1,0,FullD0Window
B,223.204420881362,22.9314462281305,16.908464909577,0.970642383809063,8.04178984642658,1,0,FullD0Window
B,225.267203660149,22.6034955758489,14.0330251349163,0.924509883291223,7.99895842870941,1,1,FullD0Window
B,227.286321594747,22.2864296485095,9.26184771706951,0.908654442944815,8.0182552015614,1,0,FullD0Window
B,229.25410097403,21.9804579560512,6.32794518023949,0.70469239368191,8.09837868803169,1,0,FullD0Window
B,231.246210727789,21.6829664472273,6.73578645685954,0.417299983706002,8.15527014449995,1,0,FullD0Window
B,233.266162088858,21.3907937645355,7.79224587432677,0.228818235570396,8.17780148408633,1,1,FullD0Window
B,235.304576796308,21.1016990075516,8.94786265949637,0.164457272522651,8.16764682300834,1,0,FullD0Window
B,237.352479662062,20.8139348824676,9.98183423574457,0.174114191529287,8.12901209993299,1,0,FullD0Window
B,239.401480872289,20.5259426060086,10.491845485635,0.204339041571026,8.08544507329296,1,0,FullD0Window
B,241.443963572945,20.2361345397948,10.2529836072001,0.407460877835585,8.05356742268174,1,1,FullD0Window
B,243.472223619317,19.9502252912509,9.22533476717094,0.726910458740641,8.04365415141595,1,0,FullD0Window
B,245.481491761995,19.6688022756356,7.50241141203655,1.14512828616267,8.06135573309058,1,0,FullD0Window
B,247.486925945582,19.3900471274932,5.47610209136577,1.67420716896357,8.09051823608419,1,0,FullD0Window
B,249.497530995626,19.1104371407073,3.65464472434716,2.05454355463853,8.12157800506637,1,1,FullD0Window
B,251.515877770733,18.8215834799607,2.50110989182518,2.00495028494806,8.14916662370905,1,0,FullD0Window
B,253.542847495086,18.5170205245172,2.25152430829302,1.68307784059105,8.16821994194015,1,0,FullD0Window
B,255.577444181666,18.1959915155076,2.91184544041975,1.23338949143435,8.17620213941535,1,0,FullD0Window
B,257.619109000693,17.8509237716015,4.49066642682354,0.716318353499164,8.17141882192027,1,1,FullD0Window
B,259.665044394442,17.4861176863022,6.34306122250589,0.345761576909678,8.1571790076456,1,0,FullD0Window
B,261.711067437026,17.1128685848305,7.3070968901677,0.238312276777092,8.13991808851176,1,0,FullD0Window
B,263.753646321081,16.7402148126042,7.14448646925806,0.181082949158645,8.13935910097365,1,0,FullD0Window
B,265.790527822613,16.374204291619,11.423784429029,0.321028643552993,8.15115446665385,1,1,FullD0Window
B,267.822223402087,16.0118313476698,34.2679431270386,1.17618274034058,8.16958813796134,1,0,FullD0Window
B,269.850985525538,15.6486928698156,72.4700141031625,2.33656582138928,6.14082601451099,1,0,FullD0Window
B,271.893005422055,15.2830896272874,101.168552478089,2.90327351115197,4.0988061179936,1,0,FullD0Window
B,273.941682289267,14.9159665683403,115.003904454029,3.14341277122986,4.01942640505212,1,1,FullD0Window
B,275.991811540049,14.5457391281427,108.628582854349,2.96587986305633,1.96929715427046,1,0,FullD0Window
B,277.961108694319,14.1708385983284,69.8979830411264,1.87736790699479,2.04872878314058,1,1,FullD0Window
B,280.00983747746,13.7913773486181,34.9102126369936,1.14388161356248,8.2598726978627,1,1,FullD0Window
B,281.938873568542,13.4076955870729,19.0281210832589,1.30310075178376,8.38873729255988,1,0,FullD0Window
B,283.983690315063,13.0205431029457,9.37258701234395,0.846019593837391,8.38219260233149,1,0,FullD0Window
B,286.126766629144,12.6309875254094,6.52354106033618,0.907598108968507,8.27673473874182,1,0,FullD0Window
B,288.269710175322,12.2398547939807,4.19526525845,0.921013320202935,8.16957983074417,1,1,FullD0Window
B,290.327610861102,11.8482451110142,1.07656717572215,0.890695884414789,8.14654249303783,1,0,FullD0Window
B,292.365882917394,11.4574815429112,0.669475657285445,0.981301750887895,8.14152621103744,1,0,FullD0Window
B,294.403501367885,11.0727924051253,0.449874761325581,0.868149168572904,8.13630865771654,1,0,FullD0Window
B,296.439290006066,10.700220457916,0.308769164179827,1.00812491262947,8.13403309263111,1,1,FullD0Window
B,298.47415335414,10.3345241954827,0.27739932093297,1.35396437841896,8.13526155340844,1,0,FullD0Window
B,300.507409128432,9.97904766520708,0.355276362356944,1.76021038288293,8.14215762058205,1,0,FullD0Window
B,302.539810025602,9.62893205573198,0.542090544489743,2.27579680579667,8.1542347421265,1,0,FullD0Window
B,304.573323098698,9.27208279664978,0.782372498470869,2.38028234916193,8.16862988965755,1,1,FullD0Window
B,306.609414907548,8.89976637083157,1.02217671861137,2.12697574426356,8.18304178378395,1,0,FullD0Window
B,308.649566749014,8.50419620440925,1.26210892083222,1.63607918890337,8.19502639732093,1,0,FullD0Window
B,310.694044767729,8.08475441298447,1.50268496176542,1.13860944486069,8.20283581232684,1,0,FullD0Window
B,312.741952988355,7.64638763302491,1.7443445675218,0.724100656797407,8.20747444617302,1,1,FullD0Window
B,314.792456691332,7.19326339919269,2.2690629036479,0.438234009866694,8.20903445945805,1,0,FullD0Window
B,316.844593146335,6.72985189465726,3.50688676594298,0.415343083067257,8.20792593437955,1,0,FullD0Window
B,318.896880580055,6.26275680518847,4.76802463707859,0.615955707079977,8.22154531598994,1,0,FullD0Window
B,320.949427434528,5.79161683690984,5.27025679777784,0.940845758961762,8.25180010510468,1,1,FullD0Window
B,323.00149115079,5.31995554762727,6.24850430775248,1.23683794119542,8.2755614256813,1,0,FullD0Window
B,325.052519080714,4.85073080649329,8.46888430501739,1.34724976417703,8.27192273806401,1,0,FullD0Window
B,327.118425896045,4.38441592651373,11.7318777217742,1.48829693087645,8.20935916648483,1,0,FullD0Window
B,329.201227539633,3.92610129672471,16.2285043406546,1.79954444676003,8.11117482375511,1,1,FullD0Window
B,331.277052576472,3.48629201345329,20.1150685832527,2.20773260654217,8.08536180681699,1,0,FullD0Window
B,333.324441818778,3.06222049598193,21.3297361177725,2.68984452157508,8.1129275352057,1,0,FullD0Window
B,335.32778506253,2.65292300759097,19.5965253763015,3.24117347348396,8.15426986337741,1,0,FullD0Window
B,337.312402363388,2.25927558337537,16.6347855130068,3.62716066739865,8.17531913233898,1,1,FullD0Window
B,339.362414383289,1.8822889026037,17.0685928683541,3.75998022350688,8.23870775353498,1,0,FullD0Window
B,341.437369353984,1.52901757544544,23.2627994166393,4.02467270090486,8.24298121843339,1,0,FullD0Window
B,343.482054925908,1.20439618658418,30.0552997134888,4.83733260814083,8.12291945886045,1,0,FullD0Window
B,345.487721495727,0.909254733119724,31.9156463468113,5.51237533987192,8.00675673597766,1,1,FullD0Window
B,347.601122136824,0.645033207630263,29.7652527990706,5.98418416768774,7.85912554749979,1,0,FullD0Window
B,349.680350572417,0.417464675987731,21.9976287592354,6.40812928503342,7.80005856318706,1,0,FullD0Window
B,351.604974384768,0.234868330267091,10.8348964301195,6.26419296713767,7.9272051025676,1,0,FullD0Window
B,353.494478231705,0.104996105195482,5.39221984578851,5.64409828322537,8.09780866002393,1,1,FullD0Window
B,355.460247684324,0.0278887144344253,5.41747036818642,5.15650577794339,8.17721385849001,1,0,FullD0Window
B,357.480409135604,0,7.27234877266782,4.89154935433637,8.16395843980808,1,0,FullD0Window
B,359.532179487336,0.0156659057356592,12.1583051018792,4.65787317367176,8.06667083622858,1,0,FullD0Window
B,361.592286891729,0.0698588238828961,17.5771462050662,4.11266857210408,7.96329440991002,1,1,FullD0Window
B,363.637461542814,0.164183293825431,21.2684717877737,3.23234525049455,7.90874050953471,1,0,FullD0Window
B,365.644367575412,0.296183356246161,22.678387460263,2.30380920518591,7.93166039789389,1,0,FullD0Window
B,367.598850323564,0.461118755367465,19.5851861822926,1.48706427222638,8.0394245670314,1,0,FullD0Window
B,369.555581301639,0.656228326519681,13.3596734123738,0.937403975113205,8.16166680754134,1,1,FullD0Window
B,371.546202052348,0.873784513183296,8.27890556722724,0.747333249882219,8.24613771134835,1,0,FullD0Window
B,373.576027973306,1.10057884148705,5.1223761415439,0.699967590036988,8.26579316051146,1,0,FullD0Window
B,375.638274890596,1.33739172803746,3.49352255091583,0.556038467174566,8.21712862012652,1,0,FullD0Window
B,377.71724810918,1.58328487720792,3.84259911619733,0.378422214235645,8.15237567569852,1,1,FullD0Window
B,379.792339763697,1.83506139177916,4.25651961315585,0.25233196968534,8.09725019408876,1,0,FullD0Window
B,381.841821133818,2.08941114972731,3.92737924272673,0.249148537285741,8.0692336812416,1,0,FullD0Window
B,383.855403510722,2.34322229389045,4.86211544898231,0.40491268219569,8.07332618422532,1,0,FullD0Window
B,385.869623784878,2.59748808228233,3.86116347957717,0.651995915744418,8.06990564194905,1,1,FullD0Window
B,387.889589957785,2.85262886042028,3.28878036434904,0.915994566837711,8.07965049851202,1,0,FullD0Window
B,389.911054815059,3.10711423385533,3.71214753447419,1.12146483184121,8.10990465771891,1,0,FullD0Window
B,391.928729694947,3.356297336171,4.46233572366149,1.15154371909883,8.14365815669817,1,0,FullD0Window
B,393.939529426827,3.59591296744691,7.45180400928089,1.0131863603261,8.16424120069752,1,1,FullD0Window
B,395.969240456297,3.82922012829738,12.6049062837439,0.874794086069257,8.13408321947958,1,0,FullD0Window
B,398.020959472778,4.05507457504632,18.0764380867687,0.876747255414354,8.05076031835148,1,0,FullD0Window
B,400.072387851646,4.26976522802761,19.5979365247407,0.957124447360025,7.9905939451603,1,0,FullD0Window
B,402.103770627525,4.47325583466704,17.1837582619691,1.03338857622853,8.02990007107269,1,1,FullD0Window
B,404.103323675777,4.67217174195935,12.8591920216439,1.14262071710158,8.11104777385754,1,0,FullD0Window
B,406.07171979113,4.86499341637875,11.9111660572684,1.27330753403341,8.15781672972957,1,0,FullD0Window
B,408.062981796806,5.04903531644891,22.4255075907096,1.21026304935683,8.04374128920972,1,0,FullD0Window
B,410.133670698598,5.22475052301036,35.8194414617663,1.10137914488249,7.82131333053496,1,1,FullD0Window
B,412.214371449634,5.39295206983411,41.4436929337313,1.26382443112328,7.85099747639288,1,0,FullD0Window
B,414.229536520859,5.55596089261633,41.0958350617527,1.34298059411498,7.97118036526297,1,0,FullD0Window
B,416.106723086016,5.72430776144313,32.9765426006336,1.15460649677428,8.08685768756442,1,0,FullD0Window
B,417.954984029133,5.89791616863852,16.7945651316323,1.14002583338149,8.25085395437696,1,1,FullD0Window
B,420.065368926027,6.07665868975994,7.88073620809138,1.00953010514954,8.16515060744211,1,0,FullD0Window
B,422.200716886122,6.26089012628404,7.55924075351972,0.826210817019204,8.0526054416539,1,0,FullD0Window
B,424.19358077358,6.45113749788948,7.84506222273812,0.525342362560647,8.06529401574892,1,0,FullD0Window
B,426.20583798351,6.64952787166612,6.4870302822101,0.425775770726835,8.05273004176854,1,1,FullD0Window
B,428.230519533469,6.85447784992959,5.66822493415324,0.462081181700971,8.03155978936121,1,0,FullD0Window
B,430.253322327776,7.06331095283474,5.27521040756838,0.586896296617024,8.01561423009912,1,0,FullD0Window
B,432.258874789329,7.27473700987389,4.77028210276861,0.6523059779643,8.01988796249805,1,0,FullD0Window
B,434.258568025278,7.4874738486144,3.78966740314673,0.694188440293809,8.03262986655562,1,1,FullD0Window
B,436.262079322831,7.70111932910254,2.6430243752044,0.719743632568794,8.04422661380192,1,0,FullD0Window
B,438.268936557875,7.90771656586469,1.71916384939071,0.693971530341992,8.05411887517465,1,0,FullD0Window
B,440.278762751827,8.10503646143616,1.27869650904241,0.771574543470226,8.0619560956132,1,0,FullD0Window
B,442.291197891834,8.29524430499987,1.34594175191893,1.09689636173772,8.06741174510239,1,1,FullD0Window
B,444.306305936633,8.48852027874261,1.90213940046857,1.43897269345952,8.06977839183992,1,0,FullD0Window
B,446.32305543305,8.68551970583383,2.61279274113042,1.67427721174977,8.06966864161922,1,0,FullD0Window
B,448.34071884744,8.8905584320371,2.84314763316829,1.7019257575444,8.06858590343433,1,0,FullD0Window
B,450.358609636936,9.10740697657786,3.45986556706994,1.63870068862693,8.07793852450527,1,1,FullD0Window
B,452.376084328473,9.33819378738224,4.9241166701523,1.46804907040539,8.08800621279659,1,0,FullD0Window
B,454.392724074669,9.584209338346,6.18765734266952,1.14052348058616,8.08329791102824,1,0,FullD0Window
B,456.409304750875,9.84637704539853,8.48459407915752,0.902206716593328,8.12438055967169,1,0,FullD0Window
B,458.436548161441,10.1174570431427,14.7076632895847,0.827444553310254,8.21744393709866,1,1,FullD0Window
B,460.464090541269,10.4003746914635,23.9252102434841,0.840234316548758,8.204246501787,1,0,FullD0Window
B,462.476021985697,10.6931853542767,30.3327732770072,1.15047917515271,8.07207220513658,1,0,FullD0Window
B,464.533685310546,10.9897949078875,34.6217158963393,1.41429336976859,8.0395456864253,1,0,FullD0Window
B,466.65399209854,11.2901664025263,37.9300405449668,1.37975543055484,8.01502858727991,1,1,FullD0Window
B,468.668337043056,11.5858405720327,35.4265429961596,1.15944720355323,8.04376438481273,1,0,FullD0Window
B,470.548094190834,11.8740638617348,31.2176625185261,1.14269958656273,8.27204574577337,1,0,FullD0Window
B,472.573230996972,12.1556378746814,32.9218302143521,1.07463254894225,8.50187679047116,1,0,FullD0Window
B,474.66902068582,12.4323318753781,46.3688359807834,2.32995696307864,8.40912327818489,1,1,FullD0Window
B,476.712101427869,12.708814664482,66.5314030473876,3.10980244177769,6.36604253613604,1,0,FullD0Window
B,478.820139936607,12.9868721899853,77.3641573853872,3.40296241522021,4.25800402739759,1,0,FullD0Window
B,481.075107787443,13.2656589996494,80.1702688651279,3.55501938896974,3.59778385346937,1,0,FullD0Window
B,483.078143964005,13.5465619420376,69.1995105942668,2.5283757149707,1.59474767690716,1,1,FullD0Window
B,484.672891640912,13.8310387517794,41.1847502151975,2.55284351594837,8.23202385137444,1,1,FullD0Window
B,486.901494202147,14.1098075841286,20.0650631498048,1.91781338097044,8.05163485630499,1,0,FullD0Window
B,488.872274103518,14.3772775036098,7.49037601508897,2.33032613628858,8.10988978679001,1,0,FullD0Window
B,490.867408002385,14.6305651453617,5.09357395215904,2.29262274742015,8.12121273931984,1,0,FullD0Window
B,492.904915492286,14.8672339180644,4.81987250840742,2.27468130970962,6.0837052494179,1,0,FullD0Window
B,494.953129058452,15.0860581384309,3.43625835555523,2.18726335758785,6.04048138023296,1,0,FullD0Window
B,496.982163890308,15.2869646236228,NaN,NaN,4.01144654837753,0,0,RoadEndExcluded
B,498.988620741704,15.4691246721661,NaN,NaN,4.00883744600691,0,0,RoadEndExcluded
B,500.993610438685,15.6318789286272,NaN,NaN,4.00695975880484,0,0,RoadEndExcluded
B,502.997458187711,15.7742029336507,NaN,NaN,2.00311200977887,0,0,RoadEndExcluded
B,505.00057019749,15.899879001654,NaN,NaN,0,0,0,RoadEndExcluded
C,0,0,40.4672481353438,0.976670433961682,4.09852303577455,1,1,FullD0Window
C,2.10510236785173,0.128868729908731,43.4032077238649,1.04370327662086,3.8572181710324,1,0,FullD0Window
C,4.09852303577455,0.25742580447104,41.3602572241177,0.860526172826785,5.89156795803089,1,1,FullD0Window
C,5.96232053888414,0.38708790553278,30.0651059663142,0.754370393283694,6.1841268455157,1,0,FullD0Window
C,7.86470508277093,0.516536707882096,12.1053809512338,0.534099136270595,6.27886889025799,1,0,FullD0Window
C,9.99009099380544,0.644857399320017,4.25046231965684,1.05388849930025,8.13940129865265,1,1,FullD0Window
C,12.1464473843998,0.771345702260874,5.26223431373668,2.87830754650459,7.98890553943988,1,0,FullD0Window
C,14.1435739730289,0.895382653566003,4.82168435172538,3.71973601770011,8.01547863268004,1,0,FullD0Window
C,16.1317404664148,1.01648603148305,4.8158218856365,3.6719186625897,8.05588771155082,1,0,FullD0Window
C,18.1294922924581,1.13427956555893,4.49974555502688,3.61675499861823,8.08963782660599,1,1,FullD0Window
C,20.1353529238397,1.24843980378103,4.20455335490075,1.97181024688307,8.11618440845092,1,0,FullD0Window
C,22.159052605709,1.4892011063622,3.93270731153489,0.327663508422577,8.12353036023867,1,0,FullD0Window
C,24.1876281779656,1.72948188578789,3.67762891933334,0.410973775992382,8.12233703182708,1,0,FullD0Window
C,26.2191301190641,1.9684927818231,3.4374869177277,0.467513873485376,8.11230434366539,1,1,FullD0Window
C,28.2515373322906,2.20574789278339,3.26012044197917,0.494805761237324,8.09324270377807,1,0,FullD0Window
C,30.2825829659476,2.43947393372355,3.53771159371808,0.513558880624414,8.06505521341919,1,0,FullD0Window
C,32.3099652097927,2.66830463419456,4.57141720063847,0.562161845768694,8.02989971911408,1,0,FullD0Window
C,34.3314344627295,2.89200380759189,5.76173205071915,0.663461577255294,8.00658051944521,1,1,FullD0Window
C,36.3447800360687,3.1113586387371,6.52421545340893,0.822233012963503,8.00120441832107,1,0,FullD0Window
C,38.3476381793668,3.32638966298373,6.6846121863642,0.996850384641512,8.01462068847662,1,0,FullD0Window
C,40.3398649289068,3.53603194469633,5.55467633276879,1.09062413238344,8.04410552692335,1,0,FullD0Window
C,42.3380149821747,3.73989577478005,3.73253216663531,1.06335864006968,8.06961671782205,1,1,FullD0Window
