ScaleR,InstanceNumber,InstanceID,MethodOrder,MethodID,MethodLabel,Run,Seed,J,L3D_m,Hplus_m,FlightTime_s,TransferEnergy_kJ,TransferLength_m,DetourCount,UnsafeStraightCount,MinimumTransferClearance_m,ImprovementVsFixed_pct,GapToExact_pct,Runtime_s,Generations,OrderLibraryIndices,OrderRouteIDs,Directions,Feasible,OptimalityCertified,ExactSolverGap_pct
20,8,R20_I08,4,GA_DP,Proposed GA-DP,8,22270508,732.63308102938,14264.9191157395,506.829396757932,2733.55587805389,93.9917272864907,4597.72489780112,6,2,25,18.9033322273258,1.05821929850992,0.2057399,150,10-5-19-8-4-18-11-25-17-7-22-15-24-2-3-16-6-9-21-23,F300_S005000|F301_S010000|F301_S005000|F301_S000000|M001_S001200|M001_S006200|F005_S005000|F003_S000000|M008_S005000|F073_S005000|F177_S000000|F195_S001400|M007_S007800|M009_S000000|M009_S010000|M005_S011200|F021_S005000|F010_S000000|M002_S011200|F002_S000000,-----++--++-+++-----,1,0,NaN
20,8,R20_I08,4,GA_DP,Proposed GA-DP,9,22270509,732.63308102938,14264.9191157395,506.829396757932,2733.55587805389,93.9917272864907,4597.72489780112,6,2,25,18.9033322273258,1.05821929850992,0.2035249,150,10-5-19-8-4-18-11-25-17-7-22-15-24-2-3-16-6-9-21-23,F300_S005000|F301_S010000|F301_S005000|F301_S000000|M001_S001200|M001_S006200|F005_S005000|F003_S000000|M008_S005000|F073_S005000|F177_S000000|F195_S001400|M007_S007800|M009_S000000|M009_S010000|M005_S011200|F021_S005000|F010_S000000|M002_S011200|F002_S000000,-----++--++-+++-----,1,0,NaN
20,8,R20_I08,4,GA_DP,Proposed GA-DP,10,22270510,732.63308102938,14264.9191157395,506.829396757932,2733.55587805389,93.9917272864907,4597.72489780112,6,2,25,18.9033322273258,1.05821929850992,0.2066939,150,10-5-19-8-4-18-11-25-17-7-22-15-24-2-3-16-6-9-21-23,F300_S005000|F301_S010000|F301_S005000|F301_S000000|M001_S001200|M001_S006200|F005_S005000|F003_S000000|M008_S005000|F073_S005000|F177_S000000|F195_S001400|M007_S007800|M009_S000000|M009_S010000|M005_S011200|F021_S005000|F010_S000000|M002_S011200|F002_S000000,-----++--++-+++-----,1,0,NaN
20,8,R20_I08,4,GA_DP,Proposed GA-DP,11,22270511,732.63308102938,14264.9191157395,506.829396757932,2733.55587805389,93.9917272864907,4597.72489780112,6,2,25,18.9033322273258,1.05821929850992,0.2013503,150,10-5-19-8-4-18-11-25-17-7-22-15-24-2-3-16-6-9-21-23,F300_S005000|F301_S010000|F301_S005000|F301_S000000|M001_S001200|M001_S006200|F005_S005000|F003_S000000|M008_S005000|F073_S005000|F177_S000000|F195_S001400|M007_S007800|M009_S000000|M009_S010000|M005_S011200|F021_S005000|F010_S000000|M002_S011200|F002_S000000,-----++--++-+++-----,1,0,NaN
20,8,R20_I08,4,GA_DP,Proposed GA-DP,12,22270512,732.63308102938,14264.9191157395,506.829396757932,2733.55587805389,93.9917272864907,4597.72489780112,6,2,25,18.9033322273258,1.05821929850992,0.2040329,150,10-5-19-8-4-18-11-25-17-7-22-15-24-2-3-16-6-9-21-23,F300_S005000|F301_S010000|F301_S005000|F301_S000000|M001_S001200|M001_S006200|F005_S005000|F003_S000000|M008_S005000|F073_S005000|F177_S000000|F195_S001400|M007_S007800|M009_S000000|M009_S010000|M005_S011200|F021_S005000|F010_S000000|M002_S011200|F002_S000000,-----++--++-+++-----,1,0,NaN
20,8,R20_I08,4,GA_DP,Proposed GA-DP,13,22270513,732.63308102938,14264.9191157395,506.829396757932,2733.55587805389,93.9917272864907,4597.72489780112,6,2,25,18.9033322273258,1.05821929850992,0.2026538,150,10-5-19-8-4-18-11-25-17-7-22-15-24-2-3-16-6-9-21-23,F300_S005000|F301_S010000|F301_S005000|F301_S000000|M001_S001200|M001_S006200|F005_S005000|F003_S000000|M008_S005000|F073_S005000|F177_S000000|F195_S001400|M007_S007800|M009_S000000|M009_S010000|M005_S011200|F021_S005000|F010_S000000|M002_S011200|F002_S000000,-----++--++-+++-----,1,0,NaN
20,8,R20_I08,4,GA_DP,Proposed GA-DP,14,22270514,732.63308102938,14264.9191157395,506.829396757932,2733.55587805389,93.9917272864907,4597.72489780112,6,2,25,18.9033322273258,1.05821929850992,0.2045476,150,10-5-19-8-4-18-11-25-17-7-22-15-24-2-3-16-6-9-21-23,F300_S005000|F301_S010000|F301_S005000|F301_S000000|M001_S001200|M001_S006200|F005_S005000|F003_S000000|M008_S005000|F073_S005000|F177_S000000|F195_S001400|M007_S007800|M009_S000000|M009_S010000|M005_S011200|F021_S005000|F010_S000000|M002_S011200|F002_S000000,-----++--++-+++-----,1,0,NaN
20,8,R20_I08,4,GA_DP,Proposed GA-DP,15,22270515,732.63308102938,14264.9191157395,506.829396757932,2733.55587805389,93.9917272864907,4597.72489780112,6,2,25,18.9033322273258,1.05821929850992,0.2034395,150,10-5-19-8-4-18-11-25-17-7-22-15-24-2-3-16-6-9-21-23,F300_S005000|F301_S010000|F301_S005000|F301_S000000|M001_S001200|M001_S006200|F005_S005000|F003_S000000|M008_S005000|F073_S005000|F177_S000000|F195_S001400|M007_S007800|M009_S000000|M009_S010000|M005_S011200|F021_S005000|F010_S000000|M002_S011200|F002_S000000,-----++--++-+++-----,1,0,NaN
20,8,R20_I08,4,GA_DP,Proposed GA-DP,16,22270516,725.854024237094,13609.1480623926,571.46978803482,2683.32105685874,87.2432218056659,3941.9538444542,5,2,25,19.6537200145162,0.12312719621316,0.203429,150,10-18-4-8-19-5-11-23-25-17-7-22-15-24-2-6-3-16-9-21,F300_S005000|M001_S006200|M001_S001200|F301_S000000|F301_S005000|F301_S010000|F005_S005000|F002_S000000|F003_S000000|M008_S005000|F073_S005000|F177_S000000|F195_S001400|M007_S007800|M009_S000000|F021_S005000|M009_S010000|M005_S011200|F010_S000000|M002_S011200,+-++++-+--++-+-++---,1,0,NaN
20,8,R20_I08,4,GA_DP,Proposed GA-DP,17,22270517,732.63308102938,14264.9191157395,506.829396757932,2733.55587805389,93.9917272864907,4597.72489780112,6,2,25,18.9033322273258,1.05821929850992,0.2037306,150,10-5-19-8-4-18-11-25-17-7-22-15-24-2-3-16-6-9-21-23,F300_S005000|F301_S010000|F301_S005000|F301_S000000|M001_S001200|M001_S006200|F005_S005000|F003_S000000|M008_S005000|F073_S005000|F177_S000000|F195_S001400|M007_S007800|M009_S000000|M009_S010000|M005_S011200|F021_S005000|F010_S000000|M002_S011200|F002_S000000,-----++--++-+++-----,1,0,NaN
20,8,R20_I08,4,GA_DP,Proposed GA-DP,18,22270518,732.63308102938,14264.9191157395,506.829396757932,2733.55587805389,93.9917272864907,4597.72489780112,6,2,25,18.9033322273258,1.05821929850992,0.2043005,150,10-5-19-8-4-18-11-25-17-7-22-15-24-2-3-16-6-9-21-23,F300_S005000|F301_S010000|F301_S005000|F301_S000000|M001_S001200|M001_S006200|F005_S005000|F003_S000000|M008_S005000|F073_S005000|F177_S000000|F195_S001400|M007_S007800|M009_S000000|M009_S010000|M005_S011200|F021_S005000|F010_S000000|M002_S011200|F002_S000000,-----++--++-+++-----,1,0,NaN
20,8,R20_I08,4,GA_DP,Proposed GA-DP,19,22270519,732.63308102938,14264.9191157395,506.829396757932,2733.55587805389,93.9917272864907,4597.72489780112,6,2,25,18.9033322273258,1.05821929850992,0.2042089,150,10-5-19-8-4-18-11-25-17-7-22-15-24-2-3-16-6-9-21-23,F300_S005000|F301_S010000|F301_S005000|F301_S000000|M001_S001200|M001_S006200|F005_S005000|F003_S000000|M008_S005000|F073_S005000|F177_S000000|F195_S001400|M007_S007800|M009_S000000|M009_S010000|M005_S011200|F021_S005000|F010_S000000|M002_S011200|F002_S000000,-----++--++-+++-----,1,0,NaN
20,8,R20_I08,4,GA_DP,Proposed GA-DP,20,22270520,732.63308102938,14264.9191157395,506.829396757932,2733.55587805389,93.9917272864907,4597.72489780112,6,2,25,18.9033322273258,1.05821929850992,0.205452,150,10-5-19-8-4-18-11-25-17-7-22-15-24-2-3-16-6-9-21-23,F300_S005000|F301_S010000|F301_S005000|F301_S000000|M001_S001200|M001_S006200|F005_S005000|F003_S000000|M008_S005000|F073_S005000|F177_S000000|F195_S001400|M007_S007800|M009_S000000|M009_S010000|M005_S011200|F021_S005000|F010_S000000|M002_S011200|F002_S000000,-----++--++-+++-----,1,0,NaN
20,8,R20_I08,5,EXACT,Exact optimum,1,NaN,724.961399592149,13763.7037948128,517.998942848779,2697.31956582153,86.3370194749402,4096.50957687434,5,0,25.4980319796005,19.7525264786949,0,0.9124915,0,25-5-19-8-4-18-10-11-23-17-7-22-6-15-24-2-3-16-9-21,F003_S000000|F301_S010000|F301_S005000|F301_S000000|M001_S001200|M001_S006200|F300_S005000|F005_S005000|F002_S000000|M008_S005000|F073_S005000|F177_S000000|F021_S005000|F195_S001400|M007_S007800|M009_S000000|M009_S010000|M005_S011200|F010_S000000|M002_S011200,+----+-+--++--+++---,1,1,0
20,9,R20_I09,1,FIXED,Fixed order + fixed direction,1,NaN,860.122715655253,20023.5694985312,902.679086211435,3157.84234195166,221.329312834479,10361.1921078962,14,11,25,0,20.5680957499259,2.96e-05,0,18-13-21-20-24-2-14-3-23-25-11-9-6-7-12-22-15-10-8-19,M001_S006200|M002_S000000|M002_S011200|M005_S006200|M007_S007800|M009_S000000|M009_S005000|M009_S010000|F002_S000000|F003_S000000|F005_S005000|F010_S000000|F021_S005000|F073_S005000|F132_S000000|F177_S000000|F195_S001400|F300_S005000|F301_S000000|F301_S005000,++++++++++++++++++++,1,0,NaN
20,9,R20_I09,2,NN_DP,Nearest neighbour-DP,1,NaN,733.073465671402,14019.2761344209,569.853868303843,2720.0661563579,94.5845105290943,4356.89874378584,8,6,25,14.7710608813608,2.75890892320692,0.0004128,0,25-11-18-8-19-10-13-23-9-22-7-12-21-20-15-24-2-14-3-6,F003_S000000|F005_S005000|M001_S006200|F301_S000000|F301_S005000|F300_S005000|M002_S000000|F002_S000000|F010_S000000|F177_S000000|F073_S005000|F132_S000000|M002_S011200|M005_S006200|F195_S001400|M007_S007800|M009_S000000|M009_S005000|M009_S010000|F021_S005000,+--++++++---+--++++-,1,0,NaN
20,9,R20_I09,3,JOINT_GA,Joint-encoding GA,1,22271001,733.073465671402,14019.2761344209,569.853868303843,2720.0661563579,94.5845105290943,4356.89874378584,8,6,25,14.7710608813608,2.75890892320692,0.3602632,150,25-11-18-8-19-10-13-23-9-22-7-12-21-20-15-24-2-14-3-6,F003_S000000|F005_S005000|M001_S006200|F301_S000000|F301_S005000|F300_S005000|M002_S000000|F002_S000000|F010_S000000|F177_S000000|F073_S005000|F132_S000000|M002_S011200|M005_S006200|F195_S001400|M007_S007800|M009_S000000|M009_S005000|M009_S010000|F021_S005000,+--++++++---+--++++-,1,0,NaN
20,9,R20_I09,3,JOINT_GA,Joint-encoding GA,2,22271002,730.570828934285,13905.1172242238,556.791182423714,2707.57742884551,92.0818737919778,4242.73983358869,6,3,25,15.0620236348803,2.40810067194701,0.361152,150,25-11-18-8-19-10-13-23-9-22-7-12-21-6-15-24-2-14-3-20,F003_S000000|F005_S005000|M001_S006200|F301_S000000|F301_S005000|F300_S005000|M002_S000000|F002_S000000|F010_S000000|F177_S000000|F073_S005000|F132_S000000|M002_S011200|F021_S005000|F195_S001400|M007_S007800|M009_S000000|M009_S005000|M009_S010000|M005_S006200,+--++++++---+--++++-,1,0,NaN
20,9,R20_I09,3,JOINT_GA,Joint-encoding GA,3,22271003,733.073465671402,14019.2761344209,569.853868303843,2720.0661563579,94.5845105290943,4356.89874378584,8,6,25,14.7710608813608,2.75890892320692,0.3603266,150,25-11-18-8-19-10-13-23-9-22-7-12-21-20-15-24-2-14-3-6,F003_S000000|F005_S005000|M001_S006200|F301_S000000|F301_S005000|F300_S005000|M002_S000000|F002_S000000|F010_S000000|F177_S000000|F073_S005000|F132_S000000|M002_S011200|M005_S006200|F195_S001400|M007_S007800|M009_S000000|M009_S005000|M009_S010000|F021_S005000,+--++++++---+--++++-,1,0,NaN
20,9,R20_I09,3,JOINT_GA,Joint-encoding GA,4,22271004,733.073465671402,14019.2761344209,569.853868303843,2720.0661563579,94.5845105290943,4356.89874378584,8,6,25,14.7710608813608,2.75890892320692,0.3586574,150,25-11-18-8-19-10-13-23-9-22-7-12-21-20-15-24-2-14-3-6,F003_S000000|F005_S005000|M001_S006200|F301_S000000|F301_S005000|F300_S005000|M002_S000000|F002_S000000|F010_S000000|F177_S000000|F073_S005000|F132_S000000|M002_S011200|M005_S006200|F195_S001400|M007_S007800|M009_S000000|M009_S005000|M009_S010000|F021_S005000,+--++++++---+--++++-,1,0,NaN
20,9,R20_I09,3,JOINT_GA,Joint-encoding GA,5,22271005,730.570828934285,13905.1172242238,556.791182423714,2707.57742884551,92.0818737919778,4242.73983358869,6,3,25,15.0620236348803,2.40810067194701,0.3611774,150,25-11-18-8-19-10-13-23-9-22-7-12-21-6-15-24-2-14-3-20,F003_S000000|F005_S005000|M001_S006200|F301_S000000|F301_S005000|F300_S005000|M002_S000000|F002_S000000|F010_S000000|F177_S000000|F073_S005000|F132_S000000|M002_S011200|F021_S005000|F195_S001400|M007_S007800|M009_S000000|M009_S005000|M009_S010000|M005_S006200,+--++++++---+--++++-,1,0,NaN
20,9,R20_I09,3,JOINT_GA,Joint-encoding GA,6,22271006,733.073465671402,14019.2761344209,569.853868303843,2720.0661563579,94.5845105290943,4356.89874378584,8,6,25,14.7710608813608,2.75890892320692,0.3614982,150,25-11-18-8-19-10-13-23-9-22-7-12-21-20-15-24-2-14-3-6,F003_S000000|F005_S005000|M001_S006200|F301_S000000|F301_S005000|F300_S005000|M002_S000000|F002_S000000|F010_S000000|F177_S000000|F073_S005000|F132_S000000|M002_S011200|M005_S006200|F195_S001400|M007_S007800|M009_S000000|M009_S005000|M009_S010000|F021_S005000,+--++++++---+--++++-,1,0,NaN
20,9,R20_I09,3,JOINT_GA,Joint-encoding GA,7,22271007,730.570828934285,13905.1172242238,556.791182423714,2707.57742884551,92.0818737919778,4242.73983358869,6,3,25,15.0620236348803,2.40810067194701,0.3610137,150,25-11-18-8-19-10-13-23-9-22-7-12-21-6-15-24-2-14-3-20,F003_S000000|F005_S005000|M001_S006200|F301_S000000|F301_S005000|F300_S005000|M002_S000000|F002_S000000|F010_S000000|F177_S000000|F073_S005000|F132_S000000|M002_S011200|F021_S005000|F195_S001400|M007_S007800|M009_S000000|M009_S005000|M009_S010000|M005_S006200,+--++++++---+--++++-,1,0,NaN
20,9,R20_I09,3,JOINT_GA,Joint-encoding GA,8,22271008,730.570828934285,13905.1172242238,556.791182423714,2707.57742884551,92.0818737919778,4242.73983358869,6,3,25,15.0620236348803,2.40810067194701,0.359807,150,25-11-18-8-19-10-13-23-9-22-7-12-21-6-15-24-2-14-3-20,F003_S000000|F005_S005000|M001_S006200|F301_S000000|F301_S005000|F300_S005000|M002_S000000|F002_S000000|F010_S000000|F177_S000000|F073_S005000|F132_S000000|M002_S011200|F021_S005000|F195_S001400|M007_S007800|M009_S000000|M009_S005000|M009_S010000|M005_S006200,+--++++++---+--++++-,1,0,NaN
20,9,R20_I09,3,JOINT_GA,Joint-encoding GA,9,22271009,733.073465671402,14019.2761344209,569.853868303843,2720.0661563579,94.5845105290943,4356.89874378584,8,6,25,14.7710608813608,2.75890892320692,0.360496,150,25-11-18-8-19-10-13-23-9-22-7-12-21-20-15-24-2-14-3-6,F003_S000000|F005_S005000|M001_S006200|F301_S000000|F301_S005000|F300_S005000|M002_S000000|F002_S000000|F010_S000000|F177_S000000|F073_S005000|F132_S000000|M002_S011200|M005_S006200|F195_S001400|M007_S007800|M009_S000000|M009_S005000|M009_S010000|F021_S005000,+--++++++---+--++++-,1,0,NaN
20,9,R20_I09,3,JOINT_GA,Joint-encoding GA,10,22271010,730.570828934285,13905.1172242238,556.791182423714,2707.57742884551,92.0818737919778,4242.73983358869,6,3,25,15.0620236348803,2.40810067194701,0.3582533,150,25-11-18-8-19-10-13-23-9-22-7-12-21-6-15-24-2-14-3-20,F003_S000000|F005_S005000|M001_S006200|F301_S000000|F301_S005000|F300_S005000|M002_S000000|F002_S000000|F010_S000000|F177_S000000|F073_S005000|F132_S000000|M002_S011200|F021_S005000|F195_S001400|M007_S007800|M009_S000000|M009_S005000|M009_S010000|M005_S006200,+--++++++---+--++++-,1,0,NaN
20,9,R20_I09,3,JOINT_GA,Joint-encoding GA,11,22271011,733.073465671402,14019.2761344209,569.853868303843,2720.0661563579,94.5845105290943,4356.89874378584,8,6,25,14.7710608813608,2.75890892320692,0.3597414,150,25-11-18-8-19-10-13-23-9-22-7-12-21-20-15-24-2-14-3-6,F003_S000000|F005_S005000|M001_S006200|F301_S000000|F301_S005000|F300_S005000|M002_S000000|F002_S000000|F010_S000000|F177_S000000|F073_S005000|F132_S000000|M002_S011200|M005_S006200|F195_S001400|M007_S007800|M009_S000000|M009_S005000|M009_S010000|F021_S005000,+--++++++---+--++++-,1,0,NaN
20,9,R20_I09,3,JOINT_GA,Joint-encoding GA,12,22271012,730.570828934285,13905.1172242238,556.791182423714,2707.57742884551,92.0818737919778,4242.73983358869,6,3,25,15.0620236348803,2.40810067194701,0.3577297,150,25-11-18-8-19-10-13-23-9-22-7-12-21-6-15-24-2-14-3-20,F003_S000000|F005_S005000|M001_S006200|F301_S000000|F301_S005000|F300_S005000|M002_S000000|F002_S000000|F010_S000000|F177_S000000|F073_S005000|F132_S000000|M002_S011200|F021_S005000|F195_S001400|M007_S007800|M009_S000000|M009_S005000|M009_S010000|M005_S006200,+--++++++---+--++++-,1,0,NaN
20,9,R20_I09,3,JOINT_GA,Joint-encoding GA,13,22271013,730.570828934285,13905.1172242238,556.791182423714,2707.57742884551,92.0818737919778,4242.73983358869,6,3,25,15.0620236348803,2.40810067194701,0.3592599,150,25-11-18-8-19-10-13-23-9-22-7-12-21-6-15-24-2-14-3-20,F003_S000000|F005_S005000|M001_S006200|F301_S000000|F301_S005000|F300_S005000|M002_S000000|F002_S000000|F010_S000000|F177_S000000|F073_S005000|F132_S000000|M002_S011200|F021_S005000|F195_S001400|M007_S007800|M009_S000000|M009_S005000|M009_S010000|M005_S006200,+--++++++---+--++++-,1,0,NaN
20,9,R20_I09,3,JOINT_GA,Joint-encoding GA,14,22271014,730.570828934285,13905.1172242238,556.791182423714,2707.57742884551,92.0818737919778,4242.73983358869,6,3,25,15.0620236348803,2.40810067194701,0.3580191,150,25-11-18-8-19-10-13-23-9-22-7-12-21-6-15-24-2-14-3-20,F003_S000000|F005_S005000|M001_S006200|F301_S000000|F301_S005000|F300_S005000|M002_S000000|F002_S000000|F010_S000000|F177_S000000|F073_S005000|F132_S000000|M002_S011200|F021_S005000|F195_S001400|M007_S007800|M009_S000000|M009_S005000|M009_S010000|M005_S006200,+--++++++---+--++++-,1,0,NaN
20,9,R20_I09,3,JOINT_GA,Joint-encoding GA,15,22271015,733.073465671402,14019.2761344209,569.853868303843,2720.0661563579,94.5845105290943,4356.89874378584,8,6,25,14.7710608813608,2.75890892320692,0.3580153,150,25-11-18-8-19-10-13-23-9-22-7-12-21-20-15-24-2-14-3-6,F003_S000000|F005_S005000|M001_S006200|F301_S000000|F301_S005000|F300_S005000|M002_S000000|F002_S000000|F010_S000000|F177_S000000|F073_S005000|F132_S000000|M002_S011200|M005_S006200|F195_S001400|M007_S007800|M009_S000000|M009_S005000|M009_S010000|F021_S005000,+--++++++---+--++++-,1,0,NaN
20,9,R20_I09,3,JOINT_GA,Joint-encoding GA,16,22271016,730.570828934285,13905.1172242238,556.791182423714,2707.57742884551,92.0818737919778,4242.73983358869,6,3,25,15.0620236348803,2.40810067194701,0.3633953,150,25-11-18-8-19-10-13-23-9-22-7-12-21-6-15-24-2-14-3-20,F003_S000000|F005_S005000|M001_S006200|F301_S000000|F301_S005000|F300_S005000|M002_S000000|F002_S000000|F010_S000000|F177_S000000|F073_S005000|F132_S000000|M002_S011200|F021_S005000|F195_S001400|M007_S007800|M009_S000000|M009_S005000|M009_S010000|M005_S006200,+--++++++---+--++++-,1,0,NaN
20,9,R20_I09,3,JOINT_GA,Joint-encoding GA,17,22271017,733.073465671402,14019.2761344209,569.853868303843,2720.0661563579,94.5845105290943,4356.89874378584,8,6,25,14.7710608813608,2.75890892320692,0.3617618,150,25-11-18-8-19-10-13-23-9-22-7-12-21-20-15-24-2-14-3-6,F003_S000000|F005_S005000|M001_S006200|F301_S000000|F301_S005000|F300_S005000|M002_S000000|F002_S000000|F010_S000000|F177_S000000|F073_S005000|F132_S000000|M002_S011200|M005_S006200|F195_S001400|M007_S007800|M009_S000000|M009_S005000|M009_S010000|F021_S005000,+--++++++---+--++++-,1,0,NaN
20,9,R20_I09,3,JOINT_GA,Joint-encoding GA,18,22271018,730.570828934285,13905.1172242238,556.791182423714,2707.57742884551,92.0818737919778,4242.73983358869,6,3,25,15.0620236348803,2.40810067194701,0.3622095,150,25-11-18-8-19-10-13-23-9-22-7-12-21-6-15-24-2-14-3-20,F003_S000000|F005_S005000|M001_S006200|F301_S000000|F301_S005000|F300_S005000|M002_S000000|F002_S000000|F010_S000000|F177_S000000|F073_S005000|F132_S000000|M002_S011200|F021_S005000|F195_S001400|M007_S007800|M009_S000000|M009_S005000|M009_S010000|M005_S006200,+--++++++---+--++++-,1,0,NaN
20,9,R20_I09,3,JOINT_GA,Joint-encoding GA,19,22271019,730.570828934285,13905.1172242238,556.791182423714,2707.57742884551,92.0818737919778,4242.73983358869,6,3,25,15.0620236348803,2.40810067194701,0.3642819,150,25-11-18-8-19-10-13-23-9-22-7-12-21-6-15-24-2-14-3-20,F003_S000000|F005_S005000|M001_S006200|F301_S000000|F301_S005000|F300_S005000|M002_S000000|F002_S000000|F010_S000000|F177_S000000|F073_S005000|F132_S000000|M002_S011200|F021_S005000|F195_S001400|M007_S007800|M009_S000000|M009_S005000|M009_S010000|M005_S006200,+--++++++---+--++++-,1,0,NaN
20,9,R20_I09,3,JOINT_GA,Joint-encoding GA,20,22271020,730.570828934285,13905.1172242238,556.791182423714,2707.57742884551,92.0818737919778,4242.73983358869,6,3,25,15.0620236348803,2.40810067194701,0.3579177,150,25-11-18-8-19-10-13-23-9-22-7-12-21-6-15-24-2-14-3-20,F003_S000000|F005_S005000|M001_S006200|F301_S000000|F301_S005000|F300_S005000|M002_S000000|F002_S000000|F010_S000000|F177_S000000|F073_S005000|F132_S000000|M002_S011200|F021_S005000|F195_S001400|M007_S007800|M009_S000000|M009_S005000|M009_S010000|M005_S006200,+--++++++---+--++++-,1,0,NaN
20,9,R20_I09,4,GA_DP,Proposed GA-DP,1,22271501,715.670178303718,13032.7177110204,578.633093377236,2646.41280735207,77.0319109590068,3370.34032038531,5,3,26.3665048456766,16.794410230346,0.319395142766961,0.2048656,150,13-10-19-8-18-11-25-23-9-12-7-22-20-6-15-24-2-14-3-21,M002_S000000|F300_S005000|F301_S005000|F301_S000000|M001_S006200|F005_S005000|F003_S000000|F002_S000000|F010_S000000|F132_S000000|F073_S005000|F177_S000000|M005_S006200|F021_S005000|F195_S001400|M007_S007800|M009_S000000|M009_S005000|M009_S010000|M002_S011200,----++-++++++--++++-,1,0,NaN
20,9,R20_I09,4,GA_DP,Proposed GA-DP,2,22271502,715.670178303718,13032.7177110204,578.633093377236,2646.41280735207,77.0319109590068,3370.34032038531,5,3,26.3665048456766,16.794410230346,0.319395142766961,0.2049666,150,13-10-19-8-18-11-25-23-9-12-7-22-20-6-15-24-2-14-3-21,M002_S000000|F300_S005000|F301_S005000|F301_S000000|M001_S006200|F005_S005000|F003_S000000|F002_S000000|F010_S000000|F132_S000000|F073_S005000|F177_S000000|M005_S006200|F021_S005000|F195_S001400|M007_S007800|M009_S000000|M009_S005000|M009_S010000|M002_S011200,----++-++++++--++++-,1,0,NaN
20,9,R20_I09,4,GA_DP,Proposed GA-DP,3,22271503,714.125296287915,13096.4217907752,539.046926892319,2652.5182334524,75.4964689617628,3434.04440014017,5,3,25,16.9740220447632,0.10284059838226,0.2071511,150,13-10-19-8-18-11-25-23-12-7-22-15-24-2-14-3-6-20-9-21,M002_S000000|F300_S005000|F301_S005000|F301_S000000|M001_S006200|F005_S005000|F003_S000000|F002_S000000|F132_S000000|F073_S005000|F177_S000000|F195_S001400|M007_S007800|M009_S000000|M009_S005000|M009_S010000|F021_S005000|M005_S006200|F010_S000000|M002_S011200,----++-++++-++++-+--,1,0,NaN
20,9,R20_I09,4,GA_DP,Proposed GA-DP,4,22271504,716.833485975537,13093.6836177282,575.061560853715,2659.40659893415,78.1952186308265,3431.30622709312,6,4,26.3665048456766,16.659161195453,0.482462328657655,0.203965,150,13-10-19-8-18-11-25-23-9-12-7-22-15-24-2-14-3-6-20-21,M002_S000000|F300_S005000|F301_S005000|F301_S000000|M001_S006200|F005_S005000|F003_S000000|F002_S000000|F010_S000000|F132_S000000|F073_S005000|F177_S000000|F195_S001400|M007_S007800|M009_S000000|M009_S005000|M009_S010000|F021_S005000|M005_S006200|M002_S011200,----++-+++++-++++-+-,1,0,NaN
20,9,R20_I09,4,GA_DP,Proposed GA-DP,5,22271505,716.833485975537,13093.6836177282,575.061560853715,2659.40659893415,78.1952186308265,3431.30622709312,6,4,26.3665048456766,16.659161195453,0.482462328657655,0.2034783,150,13-10-19-8-18-11-25-23-9-12-7-22-15-24-2-14-3-6-20-21,M002_S000000|F300_S005000|F301_S005000|F301_S000000|M001_S006200|F005_S005000|F003_S000000|F002_S000000|F010_S000000|F132_S000000|F073_S005000|F177_S000000|F195_S001400|M007_S007800|M009_S000000|M009_S005000|M009_S010000|F021_S005000|M005_S006200|M002_S011200,----++-+++++-++++-+-,1,0,NaN
20,9,R20_I09,4,GA_DP,Proposed GA-DP,6,22271506,715.670178303718,13032.7177110204,578.633093377236,2646.41280735207,77.0319109590068,3370.34032038531,5,3,26.3665048456766,16.794410230346,0.319395142766961,0.203809,150,13-10-19-8-18-11-25-23-9-12-7-22-20-6-15-24-2-14-3-21,M002_S000000|F300_S005000|F301_S005000|F301_S000000|M001_S006200|F005_S005000|F003_S000000|F002_S000000|F010_S000000|F132_S000000|F073_S005000|F177_S000000|M005_S006200|F021_S005000|F195_S001400|M007_S007800|M009_S000000|M009_S005000|M009_S010000|M002_S011200,----++-++++++--++++-,1,0,NaN
20,9,R20_I09,4,GA_DP,Proposed GA-DP,7,22271507,715.670178303718,13032.7177110204,578.633093377236,2646.41280735207,77.0319109590068,3370.34032038531,5,3,26.3665048456766,16.794410230346,0.319395142766961,0.203834,150,13-10-19-8-18-11-25-23-9-12-7-22-20-6-15-24-2-14-3-21,M002_S000000|F300_S005000|F301_S005000|F301_S000000|M001_S006200|F005_S005000|F003_S000000|F002_S000000|F010_S000000|F132_S000000|F073_S005000|F177_S000000|M005_S006200|F021_S005000|F195_S001400|M007_S007800|M009_S000000|M009_S005000|M009_S010000|M002_S011200,----++-++++++--++++-,1,0,NaN
20,9,R20_I09,4,GA_DP,Proposed GA-DP,8,22271508,715.670178303718,13032.7177110204,578.633093377236,2646.41280735207,77.0319109590068,3370.34032038531,5,3,26.3665048456766,16.794410230346,0.319395142766961,0.2029187,150,13-10-19-8-18-11-25-23-9-12-7-22-20-6-15-24-2-14-3-21,M002_S000000|F300_S005000|F301_S005000|F301_S000000|M001_S006200|F005_S005000|F003_S000000|F002_S000000|F010_S000000|F132_S000000|F073_S005000|F177_S000000|M005_S006200|F021_S005000|F195_S001400|M007_S007800|M009_S000000|M009_S005000|M009_S010000|M002_S011200,----++-++++++--++++-,1,0,NaN
